Gene	PD1-TPM_Z-ANOVA	TCGA-TPM_Z-ANOVA	PD1-TPM_Z-ANOVA-Sig	TCGA-TPM_Z-ANOVA-Sig	V1	V2
AHCTF1	0.657494502353822	0.879640735209495	0	0	 	 
AHCY	0.592132894836317	0.811909737162238	0	0	 	 
AHCYL1	0.931921084772402	0.91234610526143	0	0	 	 
AHCYL2	0.226553065349768	0.474165262903328	0	0	 	 
AHDC1	0.224663270030513	0.753031707842352	0	0	 	 
AHI1	0.379535211638554	0.871223025769314	0	0	 	 
AHNAK	0.572549560060665	0.0161206052279374	0	1	 	 
AHNAK2	0.735530472667949	0.115382183200921	0	0	 	 
AHR	0.261881780777003	0.929488729155336	0	0	 	 
AHRR	0.584033447086261	0.858618382974281	0	0	 	 
AHSA1	0.616207520080094	0.122360204455184	0	0	 	 
AHSG	0.266899065151538	0.400853772293787	0	0	 	 
AHSP	0.466522264622435	0.828551191681054	0	0	 	 
AICDA	0.376447085299577	0.607651497439175	0	0	 	 
AIDA	0.752925563752928	0.276543029875131	0	0	 	 
AIF1	0.57857941396069	0.131671043461868	0	0	 	 
AIF1L	0.942669298728936	0.200862335842919	0	0	 	 
AIFM1	0.77556936685767	0.751003208050984	0	0	 	 
AIFM2	0.731608544010106	0.401191642886984	0	0	 	 
AIFM3	0.935077988468062	0.83644225112301	0	0	 	 
AIG1	0.775065818531689	0.275592057719628	0	0	 	 
AIM2	0.775206463907992	0.451068460389636	0	0	 	 
AIMP1	0.672424326453984	0.520596293662917	0	0	 	 
AIMP2	0.354583336792861	0.0951165251670476	0	1	 	 
AIP	0.566546032037667	0.223034591058222	0	0	 	 
AIRE	0.423036849357179	0.221434601740366	0	0	 	 
AJAP1	0.913448433405076	0.417839018011063	0	0	 	 
AJUBA	0.489207620442659	0.0331065126682925	0	1	 	 
AK1	0.977270616979004	0.0165256635890899	0	1	 	 
AK2	0.375210302953378	0.99037391704379	0	0	 	 
AK3	0.52479880964514	0.579920506361449	0	0	 	 
AK4	0.131124391147757	0.0661437642149762	0	1	 	 
AK5	0.243457615730927	0.0011084685651614	0	1	 	 
AK6	0.101733837648667	0.61229476749518	0	0	 	 
AK7	0.821688253915525	0.599062030222629	0	0	 	 
AK8	0.48476152722237	0.205042767791211	0	0	 	 
AK9	0.589132197537484	0.783234706204367	0	0	 	 
AKAP1	0.196214936392558	0.201937020462347	0	0	 	 
AKAP10	0.237525240835458	0.959489043435133	0	0	 	 
AKAP11	0.652655019538019	0.728800517628489	0	0	 	 
AKAP12	0.788755314040177	0.641682677597387	0	0	 	 
AKAP13	0.636196148776425	0.372864519808097	0	0	 	 
AKAP17A	0.455995639888784	0.453984090040042	0	0	 	 
AKAP3	0.824354175181162	0.139877410541003	0	0	 	 
AKAP5	0.446769463425224	0.326847955207575	0	0	 	 
AKAP6	0.940563859656529	0.0107616217659162	0	1	 	 
AKAP7	0.314454668723393	0.543890283502083	0	0	 	 
AKAP8	0.706323620021797	0.72180495638889	0	0	 	 
AKAP8L	0.424952954487524	0.723162597842008	0	0	 	 
AKAP9	0.752428021152271	0.873581071835201	0	0	 	 
AKIP1	0.69676098290176	0.0216813438285421	0	1	 	 
AKIRIN1	0.862868171010022	0.410949409694472	0	0	 	 
AKIRIN2	0.599968577229179	0.807043252463739	0	0	 	 
AKNA	0.082841024528366	0.807194308689529	0	0	 	 
AKNAD1	0.522843671299502	0.815302251744801	0	0	 	 
AKR1A1	0.744144901913723	0.483657964221758	0	0	 	 
AKR1B1	0.184552186291004	0.976909870186549	0	0	 	 
AKR1B10	0.179572955984218	0.192979606972133	0	0	 	 
AKR1B15	0.6718003368905	0.948280204055511	0	0	 	 
AKR1C1	0.120930120219947	0.632343011103487	0	0	 	 
AKR1C2	0.350383870834468	0.550988265527501	0	0	 	 
AKR1C3	0.861630531883166	0.317766535856798	0	0	 	 
AKR1C4	0.778926390682742	0.378431326195051	0	0	 	 
AKR1D1	0.400232797408272	0.309036613153205	0	0	 	 
AKR1E2	0.472936629483735	0.634565391666695	0	0	 	 
AKR7A2	0.850458416065413	0.386412365727991	0	0	 	 
AKR7A2P1	0.631901703215872	0.337765300448538	0	0	 	 
AKR7A3	0.499240407280534	0.545549605039745	0	0	 	 
AKR7L	0.739422808473605	0.558834937416063	0	0	 	 
AKT1	0.921260222567197	0.822637054886359	0	0	 	 
AKT1S1	0.987247182904828	0.760549528313614	0	0	 	 
AKT2	0.365325034538958	0.570038205678647	0	0	 	 
AKT3	0.75646542542656	0.348980317156197	0	0	 	 
AKTIP	0.917097976660686	0.0977635788868565	0	1	 	 
ALAD	0.632406450310128	0.403092540916589	0	0	 	 
ALAS1	0.991924773662623	0.444567916046967	0	0	 	 
ALAS2	0.605485743676804	0.933569576956217	0	0	 	 
ALB	0.824998759384177	0.545521262853386	0	0	 	 
ALCAM	0.443780861308491	0.674306826951335	0	0	 	 
ALDH16A1	0.221437437334186	0.632120900505885	0	0	 	 
ALDH18A1	0.888325391250736	0.922071702843984	0	0	 	 
ALDH1A1	0.621428305226524	0.24133796801066	0	0	 	 
ALDH1A2	0.198244188392473	0.999184350476606	0	0	 	 
ALDH1A3	0.148043836438708	0.833669868861004	0	0	 	 
ALDH1B1	0.886378443329976	0.764289768383887	0	0	 	 
ALDH1L1	0.95491384873616	0.113985415289576	0	0	 	 
ALDH1L1-AS2	0.683812686860437	0.298068452626748	0	0	 	 
ALDH1L2	0.00118097818161432	0.704214309033637	1	0	 	 
ALDH2	0.79091669542014	0.530233273007072	0	0	 	 
ALDH3A1	0.159457896417807	0.824039333459034	0	0	 	 
ALDH3A2	0.497474471116839	0.481184383576447	0	0	 	 
ALDH3B1	0.626993395521333	0.0565299577759764	0	1	 	 
ALDH3B2	0.122497570565182	0.601199756142604	0	0	 	 
ALDH4A1	0.185263999750469	0.917463750279468	0	0	 	 
ALDH5A1	0.598534779843196	0.78516048937684	0	0	 	 
ALDH6A1	0.392065582318555	0.642350935519229	0	0	 	 
ALDH7A1	0.971128015367161	0.372118990137863	0	0	 	 
ALDH8A1	0.953389202407407	0.53394402552442	0	0	 	 
ALDH9A1	0.704012945948936	0.383634999321718	0	0	 	 
ALDOA	0.68773865534036	0.0953798494425166	0	1	 	 
ALDOB	0.853973185793234	0.820665105214617	0	0	 	 
ALDOC	0.448584019888742	0.264336376901035	0	0	 	 
ALG1	0.258624714143483	0.882640529117884	0	0	 	 
ALG10	0.214273894349425	0.11163196682172	0	0	 	 
ALG10B	0.251703227723798	0.275040947474144	0	0	 	 
ALG11	0.915118580223705	0.531278908958984	0	0	 	 
ALG12	0.222858115015401	0.790336125085617	0	0	 	 
ALG13	0.843914990829759	0.207373735141377	0	0	 	 
ALG14	0.082312043977927	0.0381804184499289	0	1	 	 
ALG1L	0.197412086011435	0.331898891960407	0	0	 	 
ALG1L2	0.561353966868899	0.250397106919118	0	0	 	 
ALG1L9P	0.646127034848905	0.325747344266075	0	0	 	 
ALG2	0.348372748391409	0.992245625187778	0	0	 	 
ALG3	0.858412894356454	0.485702474056384	0	0	 	 
ALG5	0.325451109958475	0.970674675490879	0	0	 	 
ALG6	0.825639685302041	0.265162235007378	0	0	 	 
ALG8	0.475571930235858	0.930657823001713	0	0	 	 
ALG9	0.0800319624577911	0.68159084575118	0	0	 	 
ALK	0.450193925938905	0.474037608644457	0	0	 	 
ALKBH1	0.561426764066939	0.670238170338149	0	0	 	 
ALKBH2	0.651194636682263	0.639100542106449	0	0	 	 
ALKBH3	0.384348028427872	0.373396369212726	0	0	 	 
ALKBH3-AS1	0.834640346550696	0.785821222213755	0	0	 	 
ALKBH4	0.366822215625253	0.778078257660312	0	0	 	 
ALKBH5	0.988915972230572	0.938630702368459	0	0	 	 
ALKBH6	0.946781823143546	0.80722632861032	0	0	 	 
ALKBH7	0.0981219614354636	0.595089964351778	0	0	 	 
ALKBH8	0.0951098062843767	0.294250044764875	0	0	 	 
ALMS1	0.600210471710104	0.522317719456767	0	0	 	 
ALMS1-IT1	0.182143914152942	0.247153084437251	0	0	 	 
ALMS1P1	0.0417866248783271	0.519927264343886	0	0	 	 
ALOX12	0.360788390235617	0.191292355736425	0	0	 	 
ALOX12-AS1	0.903242852298815	0.326579495478149	0	0	 	 
ALOX12B	0.465398023882486	0.161408677855078	0	0	 	 
ALOX12P2	0.534158676806272	0.462693305799402	0	0	 	 
ALOX15	0.275885119173822	0.236299657667628	0	0	 	 
ALOX15B	0.0460303191834929	0.51416382516443	0	0	 	 
ALOX5	0.764772307363795	0.236874334489231	0	0	 	 
ALOX5AP	0.500009925028095	0.910870425700242	0	0	 	 
ALOXE3	0.812525910491641	0.812637076847996	0	0	 	 
ALPK1	0.204285627792419	0.475572613045548	0	0	 	 
ALPK2	0.929803745150453	0.996484694620451	0	0	 	 
ALPK3	0.405258394956597	0.0226299507797914	0	1	 	 
ALPL	0.627647996643662	0.0152051878372466	0	1	 	 
ALS2	0.675878267102538	0.435864838363952	0	0	 	 
ALS2CL	0.150550181450133	0.607112485558436	0	0	 	 
ALX1	0.593743753960627	0.16010590830489	0	0	 	 
ALX3	0.533727426576876	0.364338640842996	0	0	 	 
ALX4	0.100222673392785	0.120484172224393	0	0	 	 
ALYREF	0.70186650925063	0.684929409379088	0	0	 	 
AMACR	0.577989727481232	0.757941874595903	0	0	 	 
AMBN	0.896456699658363	0.740536838849022	0	0	 	 
AMBP	0.625190408361767	0.318200585107836	0	0	 	 
AMBRA1	0.545151196174891	0.171584565337152	0	0	 	 
AMD1	0.66133955745269	0.568482783859825	0	0	 	 
AMDHD1	0.55415658971522	0.64785848929234	0	0	 	 
AMDHD2	0.40393932569667	0.580298256606269	0	0	 	 
AMER1	0.604722525999393	0.429565621618351	0	0	 	 
AMER2	0.568831266650274	0.0775896960414064	0	1	 	 
AMER3	0.963081558987942	0.523037190614957	0	0	 	 
AMFR	0.635376660282399	0.874264390242192	0	0	 	 
AMH	0.378342389595478	0.190107052204377	0	0	 	 
AMHR2	0.860075012918914	0.459556097978099	0	0	 	 
AMIGO1	0.700270024231639	0.911668462927699	0	0	 	 
AMIGO2	0.0529773935632434	0.752756453416805	0	0	 	 
AMIGO3	0.557258984697149	0.966238157783867	0	0	 	 
AMMECR1	0.914793300517121	0.913633020428959	0	0	 	 
AMMECR1L	0.834326676375237	0.624382640542777	0	0	 	 
AMN	0.541687570638445	0.20599208478071	0	0	 	 
AMN1	0.363357576323206	0.445812069483753	0	0	 	 
AMOT	0.203790497881009	0.187206910738748	0	0	 	 
AMOTL1	0.382369734447519	0.575009912582787	0	0	 	 
AMOTL2	0.767006557595545	0.881360693862825	0	0	 	 
AMPD1	0.664749759791396	0.168209361386483	0	0	 	 
AMPD2	0.55654677534331	0.801521059185053	0	0	 	 
AMPD3	0.821021727369339	0.732910971387525	0	0	 	 
AMPH	0.693718771438091	0.0186005368171544	0	1	 	 
AMT	0.975862265732206	0.695090358510259	0	0	 	 
AMY1C	0.0707589778939849	0.769050013272272	0	0	 	 
AMY2A	0.368928652706824	0.501861472887004	0	0	 	 
AMY2B	0.70042701939627	0.591446872131713	0	0	 	 
AMZ1	0.229903290454147	0.725396773027817	0	0	 	 
AMZ2	0.318984614911224	0.61560219136671	0	0	 	 
AMZ2P1	0.760177438273237	0.698126312718875	0	0	 	 
ANAPC1	0.797262771658942	0.441065088115774	0	0	 	 
ANAPC10	0.116610788389023	0.637298533006114	0	0	 	 
ANAPC11	0.910767191693323	0.693816300951614	0	0	 	 
ANAPC13	0.228789493055675	0.639230750382149	0	0	 	 
ANAPC15	0.0228329276745645	0.976647630128031	0	0	 	 
ANAPC16	0.496040107364687	0.653914631347768	0	0	 	 
ANAPC1P1	0.219430728814739	0.227846144632534	0	0	 	 
ANAPC2	0.930369572247793	0.564588206762532	0	0	 	 
ANAPC4	0.242707180985795	0.292338875932993	0	0	 	 
ANAPC5	0.499499583105032	0.738187711413607	0	0	 	 
ANAPC7	0.158342410195708	0.768144554262396	0	0	 	 
ANG	0.919875382068694	0.302477189648524	0	0	 	 
ANGEL1	0.690778464215006	0.861794778150929	0	0	 	 
ANGEL2	0.447003470270722	0.934816640932643	0	0	 	 
ANGPT1	0.469018872419782	0.636606174226916	0	0	 	 
ANGPT2	0.403049103117356	0.779307731969746	0	0	 	 
ANGPT4	0.906651533063506	0.467645289414045	0	0	 	 
ANGPTL1	0.604366156511941	0.648261740944709	0	0	 	 
ANGPTL2	0.208496488691001	0.647620595138549	0	0	 	 
ANGPTL3	0.729840421024938	0.55393236994376	0	0	 	 
ANGPTL4	0.983358363047973	0.684182488812338	0	0	 	 
ANGPTL5	0.828117846469698	0.326522446435877	0	0	 	 
ANGPTL6	0.891426878917277	0.427255464269829	0	0	 	 
ANGPTL7	0.315747864040476	0.457304521450559	0	0	 	 
ANGPTL8	0.436078879994106	0.361853432379242	0	0	 	 
ANK1	0.822091105060054	0.478102633814075	0	0	 	 
ANK2	0.292743939819059	0.686591987855371	0	0	 	 
ANK3	0.749797341682136	0.108779228925581	0	0	 	 
ANKAR	0.839827258344021	0.647176192105659	0	0	 	 
ANKDD1A	0.684072141446096	0.259479536173571	0	0	 	 
ANKDD1B	0.302593969282551	0.911541724542292	0	0	 	 
ANKEF1	0.978073558954997	0.744088100012491	0	0	 	 
ANKFN1	0.681535184709303	0.354065216659119	0	0	 	 
ANKFY1	0.678891252308529	0.510194031723674	0	0	 	 
ANKH	0.1372800105707	0.701489234593529	0	0	 	 
ANKHD1	0.64712689861956	0.781831268748812	0	0	 	 
ANKHD1-EIF4EBP3	0.403245553720633	0.738473014453192	0	0	 	 
ANKIB1	0.153495977853399	0.638037394333905	0	0	 	 
ANKK1	0.275186323056397	0.707171926691148	0	0	 	 
ANKLE1	0.699169198455005	0.46680972021676	0	0	 	 
ANKLE2	0.528121452233776	0.424104379363796	0	0	 	 
ANKMY1	0.758539737090732	0.835205797854169	0	0	 	 
ANKMY2	0.249563002205368	0.557659190977283	0	0	 	 
ANKRA2	0.298391767191138	0.686214701495504	0	0	 	 
ANKRD1	0.385774631955694	0.327213963023057	0	0	 	 
ANKRD10	0.838230154768386	0.570173911706174	0	0	 	 
ANKRD11	0.216977542514352	0.833189228317118	0	0	 	 
ANKRD12	0.91371820429739	0.898272546179423	0	0	 	 
ANKRD13A	0.772106103879673	0.666007031582435	0	0	 	 
ANKRD13B	0.976990367113869	0.492334997690391	0	0	 	 
ANKRD13C	0.441774985932361	0.582222224042623	0	0	 	 
ANKRD13D	0.688041908366674	0.187210035262916	0	0	 	 
ANKRD16	0.537102592632779	0.149720605183918	0	0	 	 
ANKRD17	0.24804704855759	0.709554619412043	0	0	 	 
ANKRD18A	0.0534385684722057	0.932333473516755	0	0	 	 
ANKRD18B	0.49580430294	0.586883612227429	0	0	 	 
ANKRD18CP	0.635056686213635	0.676124835307622	0	0	 	 
ANKRD18DP	0.876362053237416	0.653130934538024	0	0	 	 
ANKRD19P	0.447553264538954	0.209985186996974	0	0	 	 
ANKRD2	0.524438977418512	0.566606696378749	0	0	 	 
ANKRD20A1	0.455643339128684	0.766172340246337	0	0	 	 
ANKRD20A11P	0.960048589190576	0.331211164612499	0	0	 	 
ANKRD20A2	0.12914346889479	0.644976363868296	0	0	 	 
ANKRD20A3	0.458291221025515	0.858091033744756	0	0	 	 
ANKRD20A4	0.430803807397467	0.720569261604913	0	0	 	 
ANKRD20A5P	0.534343817708128	0.212540404015584	0	0	 	 
ANKRD20A8P	0.264425429291681	0.242930767260935	0	0	 	 
ANKRD20A9P	0.962491550409376	0.666003309766782	0	0	 	 
ANKRD22	0.650303379146826	0.0508124440194553	0	1	 	 
ANKRD23	0.579640074826254	0.726343840393744	0	0	 	 
ANKRD24	0.0473441620869001	0.978871506423377	0	0	 	 
ANKRD26	0.836731256790535	0.84777144017056	0	0	 	 
ANKRD27	0.663150207686055	0.590580724292409	0	0	 	 
ANKRD28	0.887712128030644	0.752621455212474	0	0	 	 
ANKRD29	0.478467810485987	0.769934906567016	0	0	 	 
ANKRD30B	0.217083555206834	0.959738261648847	0	0	 	 
ANKRD31	0.205459452812099	0.48991623851725	0	0	 	 
ANKRD33B	0.117784879127044	0.665846049366012	0	0	 	 
ANKRD34A	0.554169844547334	0.628946197950905	0	0	 	 
ANKRD34B	0.359400916705604	0.672728728479711	0	0	 	 
ANKRD34C	0.214625548936917	0.132632269865075	0	0	 	 
ANKRD35	0.74780431057709	0.0283009629011326	0	1	 	 
ANKRD36	0.545262029014213	0.831929406231873	0	0	 	 
ANKRD36B	0.908319983917552	0.666804381230309	0	0	 	 
ANKRD36BP1	0.69622290725578	0.653839143016857	0	0	 	 
ANKRD36BP2	0.251118993276071	0.3660792925242	0	0	 	 
ANKRD36C	0.714734854769412	0.802058158773026	0	0	 	 
ANKRD37	0.342833358000834	0.597119202091877	0	0	 	 
ANKRD39	0.691962791879179	0.678206159969415	0	0	 	 
ANKRD40	0.265245988526986	0.736986668988781	0	0	 	 
ANKRD42	0.920765800918548	0.0846388478892425	0	1	 	 
ANKRD44	0.926080049026841	0.733840953125242	0	0	 	 
ANKRD45	0.918545398527997	0.924448620972429	0	0	 	 
ANKRD46	0.689125229613868	0.65880209940552	0	0	 	 
ANKRD49	0.0803678355155824	0.584337953629891	0	0	 	 
ANKRD50	0.31769395123428	0.585172952972258	0	0	 	 
ANKRD52	0.34960834470866	0.84264343163766	0	0	 	 
ANKRD53	0.715120669875936	0.55653460162712	0	0	 	 
ANKRD54	0.559563179557108	0.0580071466042461	0	1	 	 
ANKRD55	0.0782945309258732	0.213491527515223	0	0	 	 
ANKRD6	0.0610337629083318	0.320967946963302	0	0	 	 
ANKRD61	0.0588185079381375	0.994782041157777	0	0	 	 
ANKRD65	0.302598866664781	0.172154404841795	0	0	 	 
ANKRD7	0.95126514117698	0.371501082629466	0	0	 	 
ANKRD9	0.586603267914422	0.938240617398517	0	0	 	 
ANKS1A	0.725839571149157	0.46145718277772	0	0	 	 
ANKS1B	0.847043583479434	0.778925177550123	0	0	 	 
ANKS3	0.920891520023081	0.260602972755711	0	0	 	 
ANKS4B	0.99077216013039	0.280088691286599	0	0	 	 
ANKS6	0.379075011164766	0.788099461771214	0	0	 	 
ANKUB1	0.00758258178729846	0.696659705936099	1	0	 	 
ANKZF1	0.861786806663834	0.564725415643926	0	0	 	 
ANLN	0.973230935734474	0.0296712701692808	0	1	 	 
ANO1	0.0268013239388035	0.354713761761359	0	0	 	 
ANO10	0.860771893547594	0.526132130674021	0	0	 	 
ANO2	0.757594491394457	0.951312502684186	0	0	 	 
ANO3	0.0972215654106168	0.869205551672158	0	0	 	 
ANO4	0.650242843725165	0.148205403321744	0	0	 	 
ANO5	0.324652146468316	0.640346016897535	0	0	 	 
ANO6	0.638610735027877	0.946213438434078	0	0	 	 
ANO7	0.81509126806672	0.991363015094858	0	0	 	 
ANO8	0.618409545737732	0.03797710635884	0	1	 	 
ANO9	0.24492852948103	0.919501072670634	0	0	 	 
ANOS1	0.0619192644355473	0.616262027979702	0	0	 	 
ANP32A	0.275771613409154	0.182231812044528	0	0	 	 
ANP32AP1	0.441523598941944	0.98330618372069	0	0	 	 
ANP32B	0.934600231268322	0.616233881601284	0	0	 	 
ANP32E	0.741098276491688	0.639535687266227	0	0	 	 
ANPEP	0.0890135470960494	0.0234338995406113	0	1	 	 
ANTXR1	0.0379954096961049	0.729173982198153	0	0	 	 
ANTXR2	0.920341909259738	0.544530118299838	0	0	 	 
ANXA1	0.883836810128948	0.29953835565768	0	0	 	 
ANXA10	0.343120699164737	0.363000551640922	0	0	 	 
ANXA11	0.326068919430004	0.314442100571381	0	0	 	 
ANXA13	0.339462598243039	0.866984154666253	0	0	 	 
ANXA2	0.612867934421983	0.0430604269205224	0	1	 	 
ANXA2P1	0.857867836466953	0.611975054271462	0	0	 	 
ANXA2P2	0.826453394100586	0.544178951807906	0	0	 	 
ANXA2R	0.138679387278592	0.594195189164741	0	0	 	 
ANXA3	0.85081203687201	0.995433759226976	0	0	 	 
ANXA4	0.595738657544801	0.31007940199411	0	0	 	 
ANXA5	0.439509608509121	0.779350019329953	0	0	 	 
ANXA6	0.506389853689541	0.579879022708951	0	0	 	 
ANXA7	0.802852335075592	0.820531330720761	0	0	 	 
ANXA8	0.990823765112114	0.0637252899127324	0	1	 	 
ANXA8L1	0.524757258026806	0.0296388365803773	0	1	 	 
ANXA9	0.571451139086421	0.126856168742399	0	0	 	 
AOAH	0.408471669695375	0.738723542658294	0	0	 	 
AOC1	0.394001708023359	0.871077496328561	0	0	 	 
AOC2	0.213891872469818	0.251421708189117	0	0	 	 
AOC3	0.471116177350809	0.488566867745722	0	0	 	 
AOC4P	0.882991457183723	0.765570247689817	0	0	 	 
AOX1	0.207300675036422	0.723806966946979	0	0	 	 
AP1AR	0.106616377390215	0.700927312066033	0	0	 	 
AP1B1	0.769590229324777	0.631470718996577	0	0	 	 
AP1G1	0.90314306711864	0.985656902394478	0	0	 	 
AP1G2	0.11456719485243	0.870348836334953	0	0	 	 
AP1M1	0.650150534379071	0.318862684086882	0	0	 	 
AP1M2	0.631957049452836	0.787048634913869	0	0	 	 
AP1S1	0.649956025640093	0.568686505897955	0	0	 	 
AP1S2	0.614138395322581	0.573166117155229	0	0	 	 
AP1S3	0.948536507013883	0.323224900249981	0	0	 	 
AP2A1	0.479003056676341	0.924082002733304	0	0	 	 
AP2A2	0.0754501041159178	0.86638677562788	0	0	 	 
AP2B1	0.939898941729826	0.333941836542966	0	0	 	 
AP2M1	0.903841436458346	0.334439888144055	0	0	 	 
AP2S1	0.0203516557329485	0.96489839315284	0	0	 	 
AP3B1	0.73647352119042	0.958810282973442	0	0	 	 
AP3B2	0.486634360948321	0.553444008501195	0	0	 	 
AP3D1	0.667114964675234	0.807031681525746	0	0	 	 
AP3M1	0.759402823307265	0.495850363208024	0	0	 	 
AP3M2	0.168782326296088	0.414593116400512	0	0	 	 
AP3S1	0.133990943584881	0.314533033839504	0	0	 	 
AP3S2	0.833253046644978	0.327063142664602	0	0	 	 
AP4B1	0.646646202854828	0.778451590404129	0	0	 	 
AP4B1-AS1	0.260419099845614	0.653766553496384	0	0	 	 
AP4E1	0.671956884368694	0.602457858597632	0	0	 	 
AP4M1	0.0313795411935871	0.320988276557588	0	0	 	 
AP4S1	0.42556920612296	0.786453818275901	0	0	 	 
AP5B1	0.422746557369785	0.585483769542856	0	0	 	 
AP5M1	0.367801097191877	0.978202828211685	0	0	 	 
AP5S1	0.450684340716983	0.194156537229328	0	0	 	 
AP5Z1	0.627339188246281	0.498137161840689	0	0	 	 
APAF1	0.0751998878205384	0.23747271886366	0	0	 	 
APBA1	0.231077462576101	0.49278821914146	0	0	 	 
APBA2	0.758670144247743	0.100987224314518	0	0	 	 
APBA3	0.654877756829475	0.444370673442745	0	0	 	 
APBB1	0.697055865556679	0.295268462418685	0	0	 	 
APBB1IP	0.502010424037689	0.262805193073817	0	0	 	 
APBB2	0.0418171887314715	0.14595623907107	0	0	 	 
APBB3	0.343643904873959	0.609133000913975	0	0	 	 
APC	0.905368689257038	0.734274278293797	0	0	 	 
APC2	0.556452315664348	0.437181201839497	0	0	 	 
APCDD1	0.0345409075407643	0.737326816771099	0	0	 	 
APCDD1L	0.296401589068964	0.508974854396528	0	0	 	 
APCS	0.410390082139221	0.53921983947116	0	0	 	 
APEH	0.810499003414063	0.969842793481833	0	0	 	 
APELA	0.792487853378142	0.282588757951315	0	0	 	 
APEX1	0.426408061631215	0.492232598959444	0	0	 	 
APEX2	0.474699966672249	0.818499085726797	0	0	 	 
APH1A	0.771996659254658	0.416569236178671	0	0	 	 
APH1B	0.961738320057628	0.189016476254316	0	0	 	 
API5	0.713042262939937	0.283746004345571	0	0	 	 
APIP	0.428455854403171	0.929077694618126	0	0	 	 
APLF	0.938472421465024	0.522201419424284	0	0	 	 
APLN	0.28903669819728	0.00582293331048794	0	1	 	 
APLNR	0.855153928422483	0.228041511794751	0	0	 	 
APLP1	0.868209012751303	0.495337916155475	0	0	 	 
APLP2	0.167672029224691	0.19303070800133	0	0	 	 
APMAP	0.303025523259613	0.35190712213364	0	0	 	 
APOA1	0.771729793653328	0.878882606562848	0	0	 	 
APOA2	0.624858563972306	0.705750135706784	0	0	 	 
APOA5	0.291202565995431	0.795045240570199	0	0	 	 
APOB	0.900455078431864	0.685945031629586	0	0	 	 
APOBEC2	0.892194249960159	0.339150082079395	0	0	 	 
APOBEC3A	0.603278726474514	0.334787602084773	0	0	 	 
APOBEC3B	0.29200215229198	0.378620500807702	0	0	 	 
APOBEC3C	0.822368115359781	0.87466704802181	0	0	 	 
APOBEC3D	0.0826356400814381	0.60222323723793	0	0	 	 
APOBEC3F	0.340729749536406	0.882227203444097	0	0	 	 
APOBEC3G	0.448740055768027	0.751462687057437	0	0	 	 
APOBEC3H	0.0993258193071354	0.570312069593904	0	0	 	 
APOBEC4	0.847609209069671	0.570834705744732	0	0	 	 
APOBR	0.55641306296637	0.488030114398851	0	0	 	 
APOC1	0.579698536619167	0.216166284834273	0	0	 	 
APOC1P1	0.825385308353298	0.621747801974836	0	0	 	 
APOC2	0.908360161838438	0.190831661454957	0	0	 	 
APOC3	0.553148180428749	0.427136602697659	0	0	 	 
APOC4	0.83397313128662	0.938366701650426	0	0	 	 
APOC4-APOC2	0.928952001743698	0.652611321171359	0	0	 	 
APOD	0.872632350957173	0.238690097345311	0	0	 	 
APOE	0.927300695152916	0.606987562022444	0	0	 	 
APOF	0.832690468995144	0.661821841085487	0	0	 	 
APOH	0.566563358034541	0.814202531505326	0	0	 	 
APOL1	0.121091009592232	0.203503603729966	0	0	 	 
APOL2	0.602817463194268	0.376191413586934	0	0	 	 
APOL3	0.0433695491065433	0.135268269804424	0	0	 	 
APOL4	0.763990324126326	0.886444531250463	0	0	 	 
APOL6	0.0215174876924539	0.271243934750814	0	0	 	 
APOLD1	0.621502603817628	0.889543645318558	0	0	 	 
APOM	0.998729168775858	0.831428279629483	0	0	 	 
APOO	0.349339273291378	0.56183137732279	0	0	 	 
APOOL	0.718981137096379	0.907725085525608	0	0	 	 
APP	0.133219029899992	0.468040049667114	0	0	 	 
APPBP2	0.742827561246301	0.618664371079496	0	0	 	 
APPL1	0.112176934530737	0.362631830488597	0	0	 	 
APPL2	0.0497645566853891	0.782283582113973	0	0	 	 
APRT	0.819727057786749	0.275042256456888	0	0	 	 
APTR	0.946184690163806	0.445719097162796	0	0	 	 
APTX	0.49623538626885	0.778024845740584	0	0	 	 
AQP1	0.7899204129802	0.359983952169895	0	0	 	 
